choice,id,alt,pf,cl,loc,wk,tod,seas,chid
0,283,1,9,1,1,0,0,0,3370
0,283,2,0,5,0,1,1,0,3370
1,283,3,7,0,0,0,0,0,3370
0,283,4,0,5,0,1,0,1,3370
0,283,1,9,5,0,0,0,0,3371
1,283,2,0,0,0,1,0,1,3371
0,283,3,0,1,1,0,1,0,3371
0,283,4,7,5,0,1,0,0,3371
0,283,1,0,0,0,1,0,1,3372
0,283,2,0,5,0,0,1,0,3372
0,283,3,9,5,0,0,0,0,3372
1,283,4,7,1,0,1,0,0,3372
0,283,1,0,1,0,1,1,0,3373
0,283,2,9,5,1,0,0,0,3373
0,283,3,0,5,0,1,0,1,3373
1,283,4,7,0,0,0,0,0,3373
0,283,1,9,0,0,1,0,0,3374
1,283,2,0,1,0,0,0,1,3374
0,283,3,0,1,0,1,1,0,3374
0,283,4,7,5,0,0,0,0,3374
0,283,1,0,5,0,0,0,1,3375
0,283,2,0,0,0,0,1,0,3375
0,283,3,9,1,0,1,0,0,3375
1,283,4,7,1,0,1,0,0,3375
0,283,1,7,5,0,0,0,0,3376
0,283,2,0,1,0,1,1,0,3376
1,283,3,0,0,0,1,0,1,3376
0,283,4,9,1,0,0,0,0,3376
0,283,1,9,5,0,0,0,0,3377
0,283,2,0,1,0,0,1,0,3377
0,283,3,7,5,0,1,0,0,3377
1,283,4,0,0,1,0,0,1,3377
0,283,1,9,5,0,0,0,0,3378
1,283,2,7,0,0,0,0,0,3378
0,283,3,0,0,0,1,1,0,3378
0,283,4,0,1,0,1,0,1,3378
1,284,1,7,5,0,1,0,0,3379
0,284,2,9,1,1,0,0,0,3379
0,284,3,0,0,0,0,0,1,3379
0,284,4,0,5,0,1,1,0,3379
1,284,1,7,0,0,1,0,0,3380
0,284,2,9,5,0,1,0,0,3380
0,284,3,0,1,1,0,1,0,3380
0,284,4,0,5,0,0,0,1,3380
0,284,1,9,5,0,0,0,0,3381
1,284,2,7,1,0,1,0,0,3381
0,284,3,0,0,0,1,1,0,3381
0,284,4,0,0,1,0,0,1,3381
0,284,1,0,1,0,1,0,1,3382
0,284,2,9,1,0,0,0,0,3382
1,284,3,7,0,1,0,0,0,3382
0,284,4,0,5,0,1,1,0,3382
0,284,1,0,0,1,0,1,0,3383
0,284,2,9,1,0,1,0,0,3383
0,284,3,0,0,0,0,0,1,3383
1,284,4,7,5,0,1,0,0,3383
0,284,1,0,0,0,0,0,1,3384
0,284,2,9,0,0,0,0,0,3384
1,284,3,0,1,1,0,1,0,3384
0,284,4,7,5,0,1,0,0,3384
0,284,1,0,5,0,1,0,1,3385
0,284,2,9,0,0,0,0,0,3385
0,284,3,0,1,0,0,1,0,3385
1,284,4,7,5,1,0,0,0,3385
1,284,1,9,0,0,1,0,0,3386
0,284,2,7,1,0,0,0,0,3386
0,284,3,0,1,1,0,0,1,3386
0,284,4,0,5,0,0,1,0,3386
0,284,1,0,5,0,1,0,1,3387
0,284,2,0,5,0,0,1,0,3387
1,284,3,9,0,0,1,0,0,3387
0,284,4,7,1,0,0,0,0,3387
0,284,1,0,1,0,1,0,1,3388
1,284,2,0,5,1,0,1,0,3388
0,284,3,7,0,0,0,0,0,3388
0,284,4,9,0,0,1,0,0,3388
1,284,1,9,5,0,1,0,0,3389
0,284,2,0,0,0,1,1,0,3389
0,284,3,0,5,1,0,0,1,3389
0,284,4,7,1,0,0,0,0,3389
0,284,1,0,1,0,1,1,0,3390
0,284,2,7,5,0,0,0,0,3390
1,284,3,9,5,1,0,0,0,3390
0,284,4,0,0,0,1,0,1,3390
0,285,1,0,5,0,1,1,0,3391
0,285,2,9,0,1,0,0,0,3391
0,285,3,0,1,0,1,0,1,3391
1,285,4,7,5,0,0,0,0,3391
0,285,1,0,5,1,0,0,1,3392
0,285,2,7,1,0,0,0,0,3392
0,285,3,0,0,0,0,1,0,3392
1,285,4,9,1,0,0,0,0,3392
0,285,1,0,1,0,0,1,0,3393
0,285,2,7,5,0,1,0,0,3393
0,285,3,0,0,0,0,1,0,3393
1,285,4,0,1,0,0,0,1,3393
1,285,1,9,0,0,1,0,0,3394
0,285,2,7,0,0,0,0,0,3394
0,285,3,0,1,0,1,0,1,3394
0,285,4,0,5,1,0,1,0,3394
1,285,1,7,5,1,0,0,0,3395
0,285,2,0,1,0,1,0,1,3395
0,285,3,0,0,0,0,1,0,3395
0,285,4,9,0,0,0,0,0,3395
0,285,1,0,5,0,1,1,0,3396
0,285,2,0,5,0,0,0,1,3396
0,285,3,9,1,1,0,0,0,3396
1,285,4,7,0,0,1,0,0,3396
0,285,1,0,1,0,0,0,1,3397
0,285,2,7,0,0,0,0,0,3397
1,285,3,9,0,1,0,0,0,3397
0,285,4,0,5,0,1,1,0,3397
1,285,1,9,1,1,0,0,0,3398
0,285,2,7,1,0,1,0,0,3398
0,285,3,0,0,0,1,1,0,3398
0,285,4,0,5,0,0,0,1,3398
0,285,1,0,5,0,0,1,0,3399
1,285,2,7,0,1,0,0,0,3399
0,285,3,0,1,0,1,0,1,3399
0,285,4,9,0,0,0,0,0,3399
0,285,1,0,5,1,0,0,1,3400
1,285,2,7,1,0,1,0,0,3400
0,285,3,0,0,0,0,1,0,3400
0,285,4,9,1,0,0,0,0,3400
0,285,1,7,1,0,0,0,0,3401
1,285,2,9,0,0,1,0,0,3401
0,285,3,0,5,0,0,1,0,3401
0,285,4,0,1,1,0,0,1,3401
1,285,1,9,0,0,1,0,0,3402
0,285,2,7,0,0,0,0,0,3402
0,285,3,0,1,0,1,0,1,3402
0,285,4,0,5,1,0,1,0,3402
0,286,1,0,0,1,0,0,1,3403
0,286,2,7,5,0,1,0,0,3403
0,286,3,0,1,0,0,1,0,3403
1,286,4,9,1,0,1,0,0,3403
0,286,1,7,5,0,0,0,0,3404
1,286,2,0,1,0,1,1,0,3404
0,286,3,0,0,0,1,0,1,3404
0,286,4,9,5,1,0,0,0,3404
0,286,1,9,1,0,0,0,0,3405
0,286,2,0,1,0,0,1,0,3405
1,286,3,7,5,0,1,0,0,3405
0,286,4,0,0,1,0,0,1,3405
0,286,1,7,5,0,1,0,0,3406
0,286,2,9,1,0,0,0,0,3406
0,286,3,0,0,0,1,1,0,3406
1,286,4,0,1,1,0,0,1,3406
0,286,1,7,5,0,1,0,0,3407
1,286,2,9,1,1,0,0,0,3407
0,286,3,0,0,0,0,0,1,3407
0,286,4,0,5,0,1,1,0,3407
1,286,1,7,0,0,1,0,0,3408
0,286,2,9,5,0,1,0,0,3408
0,286,3,0,1,1,0,1,0,3408
0,286,4,0,5,0,0,0,1,3408
0,286,1,9,5,0,0,0,0,3409
1,286,2,7,1,0,1,0,0,3409
0,286,3,0,0,0,1,1,0,3409
0,286,4,0,0,1,0,0,1,3409
0,286,1,0,1,0,1,0,1,3410
0,286,2,9,1,0,0,0,0,3410
1,286,3,7,0,1,0,0,0,3410
0,286,4,0,5,0,1,1,0,3410
0,286,1,0,0,1,0,1,0,3411
1,286,2,9,1,0,1,0,0,3411
0,286,3,0,0,0,0,0,1,3411
0,286,4,7,5,0,1,0,0,3411
0,286,1,0,0,0,0,0,1,3412
0,286,2,9,0,0,0,0,0,3412
1,286,3,0,1,1,0,1,0,3412
0,286,4,7,5,0,1,0,0,3412
0,286,1,0,5,0,1,0,1,3413
1,286,2,9,0,0,0,0,0,3413
0,286,3,0,1,0,0,1,0,3413
0,286,4,7,5,1,0,0,0,3413
1,286,1,9,0,0,1,0,0,3414
0,286,2,7,1,0,0,0,0,3414
0,286,3,0,1,1,0,0,1,3414
0,286,4,0,5,0,0,1,0,3414
0,287,1,9,5,0,1,0,0,3415
1,287,2,7,1,0,0,0,0,3415
0,287,3,0,0,0,0,0,1,3415
0,287,4,0,5,0,0,0,1,3415
0,287,1,0,1,0,1,1,0,3416
0,287,2,0,5,1,0,0,1,3416
0,287,3,9,5,1,0,0,0,3416
1,287,4,7,0,0,1,0,0,3416
0,287,1,0,1,0,1,0,1,3417
1,287,2,7,0,0,0,0,0,3417
0,287,3,9,0,0,0,0,0,3417
0,287,4,0,5,0,1,1,0,3417
0,287,1,9,1,1,0,0,0,3418
0,287,2,0,5,0,1,1,0,3418
1,287,3,7,0,0,0,0,0,3418
0,287,4,0,5,0,1,0,1,3418
0,287,1,9,5,0,0,0,0,3419
0,287,2,0,0,0,1,0,1,3419
0,287,3,0,1,1,0,1,0,3419
1,287,4,7,5,0,1,0,0,3419
0,287,1,0,0,0,1,0,1,3420
0,287,2,0,5,0,0,1,0,3420
0,287,3,9,5,0,0,0,0,3420
1,287,4,7,1,0,1,0,0,3420
0,287,1,0,1,0,1,1,0,3421
0,287,2,9,5,1,0,0,0,3421
0,287,3,0,5,0,1,0,1,3421
1,287,4,7,0,0,0,0,0,3421
0,287,1,0,5,0,0,0,1,3422
0,287,2,0,0,0,0,1,0,3422
0,287,3,9,1,0,1,0,0,3422
1,287,4,7,1,0,1,0,0,3422
0,287,1,9,5,0,0,0,0,3423
1,287,2,7,0,0,0,0,0,3423
0,287,3,0,0,0,1,1,0,3423
0,287,4,0,1,0,1,0,1,3423
1,288,1,0,0,1,0,1,0,3424
0,288,2,7,1,0,0,0,0,3424
0,288,3,9,5,0,1,0,0,3424
0,288,4,0,5,0,1,0,1,3424
0,288,1,9,5,0,1,0,0,3425
0,288,2,0,0,0,0,0,1,3425
0,288,3,7,1,0,0,0,0,3425
1,288,4,0,0,1,0,1,0,3425
0,288,1,7,0,0,0,0,0,3426
1,288,2,0,0,0,1,1,0,3426
0,288,3,0,5,0,1,0,1,3426
0,288,4,9,1,0,0,0,0,3426
1,288,1,7,5,1,0,0,0,3427
0,288,2,0,1,0,0,0,1,3427
0,288,3,0,5,0,0,1,0,3427
0,288,4,9,0,0,1,0,0,3427
0,288,1,0,0,0,1,0,1,3428
0,288,2,0,1,0,0,1,0,3428
0,288,3,9,0,0,1,0,0,3428
1,288,4,7,5,1,0,0,0,3428
0,288,1,0,5,0,0,0,1,3429
0,288,2,0,1,0,0,1,0,3429
1,288,3,9,5,1,0,0,0,3429
0,288,4,7,0,0,1,0,0,3429
0,288,1,9,5,0,1,0,0,3430
0,288,2,0,0,0,1,1,0,3430
1,288,3,0,5,1,0,0,1,3430
0,288,4,7,1,0,0,0,0,3430
0,288,1,9,1,0,1,0,0,3431
1,288,2,7,0,1,0,0,0,3431
0,288,3,0,5,0,1,1,0,3431
0,288,4,0,0,0,0,0,1,3431
0,288,1,0,0,0,0,1,0,3432
0,288,2,9,1,0,0,0,0,3432
0,288,3,0,5,0,0,0,1,3432
1,288,4,0,5,0,1,0,1,3432
0,288,1,9,5,0,1,0,0,3433
0,288,2,0,5,0,0,0,1,3433
0,288,3,7,1,0,0,0,0,3433
1,288,4,0,0,0,0,1,0,3433
0,288,1,7,1,0,0,0,0,3434
0,288,2,0,0,0,0,1,0,3434
1,288,3,0,5,1,0,0,1,3434
0,288,4,9,5,0,1,0,0,3434
0,288,1,0,0,0,0,1,0,3435
0,288,2,0,1,0,1,0,1,3435
1,288,3,7,5,0,0,0,0,3435
0,288,4,9,0,0,0,0,0,3435
1,289,1,0,0,1,0,1,0,3436
0,289,2,7,1,0,0,0,0,3436
0,289,3,9,5,0,1,0,0,3436
0,289,4,0,5,0,1,0,1,3436
1,289,1,9,5,0,1,0,0,3437
0,289,2,0,0,0,0,0,1,3437
0,289,3,7,1,0,0,0,0,3437
0,289,4,0,0,1,0,1,0,3437
0,289,1,7,0,0,0,0,0,3438
1,289,2,0,0,0,1,1,0,3438
0,289,3,0,5,0,1,0,1,3438
0,289,4,9,1,0,0,0,0,3438
0,289,1,7,5,1,0,0,0,3439
0,289,2,0,1,0,0,0,1,3439
0,289,3,0,5,0,0,1,0,3439
1,289,4,9,0,0,1,0,0,3439
1,289,1,0,0,0,1,0,1,3440
0,289,2,0,1,0,0,1,0,3440
0,289,3,9,0,0,1,0,0,3440
0,289,4,7,5,1,0,0,0,3440
0,289,1,0,5,0,0,0,1,3441
0,289,2,0,1,0,0,1,0,3441
0,289,3,9,5,1,0,0,0,3441
1,289,4,7,0,0,1,0,0,3441
0,289,1,9,5,0,1,0,0,3442
1,289,2,0,0,0,1,1,0,3442
0,289,3,0,5,1,0,0,1,3442
0,289,4,7,1,0,0,0,0,3442
0,289,1,9,1,0,1,0,0,3443
1,289,2,7,0,1,0,0,0,3443
0,289,3,0,5,0,1,1,0,3443
0,289,4,0,0,0,0,0,1,3443
0,289,1,0,0,0,0,1,0,3444
0,289,2,9,1,0,0,0,0,3444
0,289,3,0,5,0,0,0,1,3444
1,289,4,0,5,0,1,0,1,3444
1,289,1,9,5,0,1,0,0,3445
0,289,2,0,5,0,0,0,1,3445
0,289,3,7,1,0,0,0,0,3445
0,289,4,0,0,0,0,1,0,3445
0,289,1,7,1,0,0,0,0,3446
0,289,2,0,0,0,0,1,0,3446
1,289,3,0,5,1,0,0,1,3446
0,289,4,9,5,0,1,0,0,3446
0,289,1,0,0,0,0,1,0,3447
1,289,2,0,1,0,1,0,1,3447
0,289,3,7,5,0,0,0,0,3447
0,289,4,9,0,0,0,0,0,3447
0,290,1,9,5,0,1,0,0,3448
1,290,2,7,1,0,0,0,0,3448
0,290,3,0,0,0,0,0,1,3448
0,290,4,0,5,0,0,0,1,3448
0,290,1,0,1,0,1,1,0,3449
0,290,2,0,5,1,0,0,1,3449
0,290,3,9,5,1,0,0,0,3449
1,290,4,7,0,0,1,0,0,3449
0,290,1,0,1,0,1,0,1,3450
1,290,2,7,0,0,0,0,0,3450
0,290,3,9,0,0,0,0,0,3450
0,290,4,0,5,0,1,1,0,3450
0,290,1,9,1,1,0,0,0,3451
0,290,2,0,5,0,1,1,0,3451
1,290,3,7,0,0,0,0,0,3451
0,290,4,0,5,0,1,0,1,3451
0,290,1,9,5,0,0,0,0,3452
0,290,2,0,0,0,1,0,1,3452
0,290,3,0,1,1,0,1,0,3452
1,290,4,7,5,0,1,0,0,3452
0,290,1,0,0,0,1,0,1,3453
0,290,2,0,5,0,0,1,0,3453
0,290,3,9,5,0,0,0,0,3453
1,290,4,7,1,0,1,0,0,3453
0,290,1,0,1,0,1,1,0,3454
0,290,2,9,5,1,0,0,0,3454
0,290,3,0,5,0,1,0,1,3454
1,290,4,7,0,0,0,0,0,3454
0,290,1,9,0,0,1,0,0,3455
0,290,2,0,1,0,0,0,1,3455
0,290,3,0,1,0,1,1,0,3455
1,290,4,7,5,0,0,0,0,3455
0,290,1,0,5,0,0,0,1,3456
0,290,2,0,0,0,0,1,0,3456
0,290,3,9,1,0,1,0,0,3456
1,290,4,7,1,0,1,0,0,3456
1,290,1,7,5,0,0,0,0,3457
0,290,2,0,1,0,1,1,0,3457
0,290,3,0,0,0,1,0,1,3457
0,290,4,9,1,0,0,0,0,3457
0,290,1,9,5,0,0,0,0,3458
0,290,2,0,1,0,0,1,0,3458
1,290,3,7,5,0,1,0,0,3458
0,290,4,0,0,1,0,0,1,3458
0,290,1,9,5,0,0,0,0,3459
1,290,2,7,0,0,0,0,0,3459
0,290,3,0,0,0,1,1,0,3459
0,290,4,0,1,0,1,0,1,3459
0,291,1,0,5,0,1,1,0,3460
0,291,2,9,0,1,0,0,0,3460
1,291,3,0,1,0,1,0,1,3460
0,291,4,7,5,0,0,0,0,3460
1,291,1,0,5,1,0,0,1,3461
0,291,2,7,1,0,0,0,0,3461
0,291,3,0,0,0,0,1,0,3461
0,291,4,9,1,0,0,0,0,3461
0,291,1,0,1,0,0,1,0,3462
1,291,2,7,5,0,1,0,0,3462
0,291,3,0,0,0,0,1,0,3462
0,291,4,0,1,0,0,0,1,3462
0,291,1,9,0,0,1,0,0,3463
1,291,2,7,0,0,0,0,0,3463
0,291,3,0,1,0,1,0,1,3463
0,291,4,0,5,1,0,1,0,3463
1,291,1,7,5,1,0,0,0,3464
0,291,2,0,1,0,1,0,1,3464
0,291,3,0,0,0,0,1,0,3464
0,291,4,9,0,0,0,0,0,3464
0,291,1,0,5,0,1,1,0,3465
0,291,2,0,5,0,0,0,1,3465
1,291,3,9,1,1,0,0,0,3465
0,291,4,7,0,0,1,0,0,3465
0,291,1,0,1,0,0,0,1,3466
0,291,2,7,0,0,0,0,0,3466
1,291,3,9,0,1,0,0,0,3466
0,291,4,0,5,0,1,1,0,3466
1,291,1,9,1,1,0,0,0,3467
0,291,2,7,1,0,1,0,0,3467
0,291,3,0,0,0,1,1,0,3467
0,291,4,0,5,0,0,0,1,3467
0,291,1,0,5,0,0,1,0,3468
1,291,2,7,0,1,0,0,0,3468
0,291,3,0,1,0,1,0,1,3468
0,291,4,9,0,0,0,0,0,3468
1,291,1,0,5,1,0,0,1,3469
0,291,2,7,1,0,1,0,0,3469
0,291,3,0,0,0,0,1,0,3469
0,291,4,9,1,0,0,0,0,3469
0,291,1,7,1,0,0,0,0,3470
0,291,2,9,0,0,1,0,0,3470
0,291,3,0,5,0,0,1,0,3470
1,291,4,0,1,1,0,0,1,3470
0,291,1,9,0,0,1,0,0,3471
0,291,2,7,0,0,0,0,0,3471
0,291,3,0,1,0,1,0,1,3471
1,291,4,0,5,1,0,1,0,3471
0,292,1,0,0,1,0,0,1,3472
0,292,2,7,5,0,1,0,0,3472
0,292,3,0,1,0,0,1,0,3472
1,292,4,9,1,0,1,0,0,3472
0,292,1,7,5,0,0,0,0,3473
0,292,2,0,1,0,1,1,0,3473
0,292,3,0,0,0,1,0,1,3473
1,292,4,9,5,1,0,0,0,3473
0,292,1,9,1,0,0,0,0,3474
0,292,2,0,1,0,0,1,0,3474
1,292,3,7,5,0,1,0,0,3474
0,292,4,0,0,1,0,0,1,3474
1,292,1,7,5,0,1,0,0,3475
0,292,2,9,1,0,0,0,0,3475
0,292,3,0,0,0,1,1,0,3475
0,292,4,0,1,1,0,0,1,3475
0,292,1,7,5,0,1,0,0,3476
1,292,2,9,1,1,0,0,0,3476
0,292,3,0,0,0,0,0,1,3476
0,292,4,0,5,0,1,1,0,3476
0,292,1,7,0,0,1,0,0,3477
1,292,2,9,5,0,1,0,0,3477
0,292,3,0,1,1,0,1,0,3477
0,292,4,0,5,0,0,0,1,3477
0,292,1,9,5,0,0,0,0,3478
1,292,2,7,1,0,1,0,0,3478
0,292,3,0,0,0,1,1,0,3478
0,292,4,0,0,1,0,0,1,3478
0,292,1,0,1,0,1,0,1,3479
0,292,2,9,1,0,0,0,0,3479
1,292,3,7,0,1,0,0,0,3479
0,292,4,0,5,0,1,1,0,3479
0,292,1,0,0,1,0,1,0,3480
0,292,2,9,1,0,1,0,0,3480
0,292,3,0,0,0,0,0,1,3480
1,292,4,7,5,0,1,0,0,3480
0,292,1,0,0,0,0,0,1,3481
0,292,2,9,0,0,0,0,0,3481
0,292,3,0,1,1,0,1,0,3481
1,292,4,7,5,0,1,0,0,3481
0,292,1,0,5,0,1,0,1,3482
0,292,2,9,0,0,0,0,0,3482
0,292,3,0,1,0,0,1,0,3482
1,292,4,7,5,1,0,0,0,3482
1,292,1,9,0,0,1,0,0,3483
0,292,2,7,1,0,0,0,0,3483
0,292,3,0,1,1,0,0,1,3483
0,292,4,0,5,0,0,1,0,3483
0,293,1,9,5,0,0,0,0,3484
0,293,2,0,0,0,1,0,1,3484
0,293,3,0,1,1,0,1,0,3484
1,293,4,7,5,0,1,0,0,3484
0,293,1,0,0,0,1,0,1,3485
0,293,2,0,5,0,0,1,0,3485
0,293,3,9,5,0,0,0,0,3485
1,293,4,7,1,0,1,0,0,3485
0,293,1,0,1,0,1,1,0,3486
0,293,2,9,5,1,0,0,0,3486
1,293,3,0,5,0,1,0,1,3486
0,293,4,7,0,0,0,0,0,3486
0,293,1,9,0,0,1,0,0,3487
0,293,2,0,1,0,0,0,1,3487
0,293,3,0,1,0,1,1,0,3487
1,293,4,7,5,0,0,0,0,3487
0,293,1,0,5,0,0,0,1,3488
0,293,2,0,0,0,0,1,0,3488
0,293,3,9,1,0,1,0,0,3488
1,293,4,7,1,0,1,0,0,3488
1,293,1,7,5,0,0,0,0,3489
0,293,2,0,1,0,1,1,0,3489
0,293,3,0,0,0,1,0,1,3489
0,293,4,9,1,0,0,0,0,3489
0,293,1,9,5,0,0,0,0,3490
0,293,2,0,1,0,0,1,0,3490
1,293,3,7,5,0,1,0,0,3490
0,293,4,0,0,1,0,0,1,3490
0,293,1,9,5,0,0,0,0,3491
0,293,2,7,0,0,0,0,0,3491
0,293,3,0,0,0,1,1,0,3491
1,293,4,0,1,0,1,0,1,3491
0,293,1,0,0,0,1,0,1,3492
0,293,2,9,1,1,0,0,0,3492
1,293,3,7,5,0,0,0,0,3492
0,293,4,0,5,0,1,1,0,3492
0,293,1,7,0,0,1,0,0,3493
0,293,2,0,5,0,1,1,0,3493
0,293,3,9,1,1,0,0,0,3493
1,293,4,0,1,0,0,0,1,3493
0,293,1,0,5,1,0,1,0,3494
1,293,2,9,1,0,1,0,0,3494
0,293,3,7,0,0,0,0,0,3494
0,293,4,0,0,0,1,0,1,3494
0,293,1,0,1,0,1,1,0,3495
0,293,2,9,5,0,1,0,0,3495
0,293,3,7,0,1,0,0,0,3495
1,293,4,0,1,0,1,0,1,3495
1,294,1,7,5,0,1,0,0,3496
0,294,2,9,1,1,0,0,0,3496
0,294,3,0,0,0,0,0,1,3496
0,294,4,0,5,0,1,1,0,3496
1,294,1,7,0,0,1,0,0,3497
0,294,2,9,5,0,1,0,0,3497
0,294,3,0,1,1,0,1,0,3497
0,294,4,0,5,0,0,0,1,3497
0,294,1,9,5,0,0,0,0,3498
1,294,2,7,1,0,1,0,0,3498
0,294,3,0,0,0,1,1,0,3498
0,294,4,0,0,1,0,0,1,3498
0,294,1,0,1,0,1,0,1,3499
0,294,2,9,1,0,0,0,0,3499
1,294,3,7,0,1,0,0,0,3499
0,294,4,0,5,0,1,1,0,3499
0,294,1,0,0,1,0,1,0,3500
1,294,2,9,1,0,1,0,0,3500
0,294,3,0,0,0,0,0,1,3500
0,294,4,7,5,0,1,0,0,3500
0,294,1,0,0,0,0,0,1,3501
0,294,2,9,0,0,0,0,0,3501
0,294,3,0,1,1,0,1,0,3501
1,294,4,7,5,0,1,0,0,3501
0,294,1,0,5,0,1,0,1,3502
0,294,2,9,0,0,0,0,0,3502
0,294,3,0,1,0,0,1,0,3502
1,294,4,7,5,1,0,0,0,3502
0,294,1,9,0,0,1,0,0,3503
1,294,2,7,1,0,0,0,0,3503
0,294,3,0,1,1,0,0,1,3503
0,294,4,0,5,0,0,1,0,3503
0,294,1,0,5,0,1,0,1,3504
0,294,2,0,5,0,0,1,0,3504
1,294,3,9,0,0,1,0,0,3504
0,294,4,7,1,0,0,0,0,3504
0,294,1,0,1,0,1,0,1,3505
0,294,2,0,5,1,0,1,0,3505
1,294,3,7,0,0,0,0,0,3505
0,294,4,9,0,0,1,0,0,3505
0,294,1,9,5,0,1,0,0,3506
0,294,2,0,0,0,1,1,0,3506
0,294,3,0,5,1,0,0,1,3506
1,294,4,7,1,0,0,0,0,3506
0,294,1,0,1,0,1,1,0,3507
1,294,2,7,5,0,0,0,0,3507
0,294,3,9,5,1,0,0,0,3507
0,294,4,0,0,0,1,0,1,3507
0,295,1,7,5,0,1,0,0,3508
1,295,2,9,1,1,0,0,0,3508
0,295,3,0,0,0,0,0,1,3508
0,295,4,0,5,0,1,1,0,3508
0,295,1,7,0,0,1,0,0,3509
0,295,2,9,5,0,1,0,0,3509
1,295,3,0,1,1,0,1,0,3509
0,295,4,0,5,0,0,0,1,3509
0,295,1,9,5,0,0,0,0,3510
0,295,2,7,1,0,1,0,0,3510
0,295,3,0,0,0,1,1,0,3510
1,295,4,0,0,1,0,0,1,3510
0,295,1,0,1,0,1,0,1,3511
0,295,2,9,1,0,0,0,0,3511
1,295,3,7,0,1,0,0,0,3511
0,295,4,0,5,0,1,1,0,3511
1,295,1,0,0,1,0,1,0,3512
0,295,2,9,1,0,1,0,0,3512
0,295,3,0,0,0,0,0,1,3512
0,295,4,7,5,0,1,0,0,3512
0,295,1,0,0,0,0,0,1,3513
0,295,2,9,0,0,0,0,0,3513
1,295,3,0,1,1,0,1,0,3513
0,295,4,7,5,0,1,0,0,3513
0,295,1,0,5,0,1,0,1,3514
0,295,2,9,0,0,0,0,0,3514
0,295,3,0,1,0,0,1,0,3514
1,295,4,7,5,1,0,0,0,3514
0,295,1,9,0,0,1,0,0,3515
0,295,2,7,1,0,0,0,0,3515
1,295,3,0,1,1,0,0,1,3515
0,295,4,0,5,0,0,1,0,3515
0,295,1,0,5,0,1,0,1,3516
0,295,2,0,5,0,0,1,0,3516
1,295,3,9,0,0,1,0,0,3516
0,295,4,7,1,0,0,0,0,3516
0,295,1,0,1,0,1,0,1,3517
1,295,2,0,5,1,0,1,0,3517
0,295,3,7,0,0,0,0,0,3517
0,295,4,9,0,0,1,0,0,3517
0,295,1,9,5,0,1,0,0,3518
0,295,2,0,0,0,1,1,0,3518
1,295,3,0,5,1,0,0,1,3518
0,295,4,7,1,0,0,0,0,3518
0,295,1,0,1,0,1,1,0,3519
0,295,2,7,5,0,0,0,0,3519
1,295,3,9,5,1,0,0,0,3519
0,295,4,0,0,0,1,0,1,3519
1,296,1,7,5,1,0,0,0,3520
0,296,2,0,1,0,1,0,1,3520
0,296,3,0,0,0,0,1,0,3520
0,296,4,9,0,0,0,0,0,3520
1,296,1,0,5,0,1,1,0,3521
0,296,2,0,5,0,0,0,1,3521
0,296,3,9,1,1,0,0,0,3521
0,296,4,7,0,0,1,0,0,3521
0,296,1,0,1,0,0,0,1,3522
0,296,2,7,0,0,0,0,0,3522
0,296,3,9,0,1,0,0,0,3522
1,296,4,0,5,0,1,1,0,3522
0,296,1,9,1,1,0,0,0,3523
0,296,2,7,1,0,1,0,0,3523
0,296,3,0,0,0,1,1,0,3523
1,296,4,0,5,0,0,0,1,3523
1,296,1,0,5,0,0,1,0,3524
0,296,2,7,0,1,0,0,0,3524
0,296,3,0,1,0,1,0,1,3524
0,296,4,9,0,0,0,0,0,3524
1,296,1,0,5,1,0,0,1,3525
0,296,2,7,1,0,1,0,0,3525
0,296,3,0,0,0,0,1,0,3525
0,296,4,9,1,0,0,0,0,3525
0,296,1,7,1,0,0,0,0,3526
0,296,2,9,0,0,1,0,0,3526
1,296,3,0,5,0,0,1,0,3526
0,296,4,0,1,1,0,0,1,3526
0,296,1,9,0,0,1,0,0,3527
0,296,2,7,0,0,0,0,0,3527
0,296,3,0,1,0,1,0,1,3527
1,296,4,0,5,1,0,1,0,3527
0,296,1,0,0,1,0,0,1,3528
0,296,2,0,1,0,0,1,0,3528
0,296,3,9,1,0,0,0,0,3528
1,296,4,9,5,0,1,0,0,3528
1,296,1,9,0,0,1,0,0,3529
0,296,2,7,5,0,0,0,0,3529
0,296,3,0,1,1,0,0,1,3529
0,296,4,0,0,0,0,1,0,3529
0,296,1,0,1,0,1,0,1,3530
0,296,2,9,0,0,1,0,0,3530
0,296,3,0,0,0,0,1,0,3530
1,296,4,7,5,1,0,0,0,3530
1,296,1,0,5,0,1,0,1,3531
0,296,2,9,0,0,1,0,0,3531
0,296,3,7,1,0,0,0,0,3531
0,296,4,0,0,0,0,1,0,3531
0,297,1,9,0,0,0,0,0,3532
0,297,2,0,0,0,1,0,1,3532
1,297,3,0,1,1,0,1,0,3532
0,297,4,7,5,0,1,0,0,3532
0,297,1,0,0,0,0,1,0,3533
1,297,2,7,5,0,0,0,0,3533
0,297,3,0,0,1,0,0,1,3533
0,297,4,9,1,0,1,0,0,3533
0,297,1,0,1,0,0,1,0,3534
0,297,2,9,5,0,1,0,0,3534
0,297,3,0,5,0,1,0,1,3534
1,297,4,7,0,0,0,0,0,3534
0,297,1,9,0,1,0,0,0,3535
1,297,2,7,5,0,0,0,0,3535
0,297,3,0,1,0,1,0,1,3535
0,297,4,0,1,0,0,1,0,3535
0,297,1,0,0,1,0,1,0,3536
